,user,text,created_at,compound,positive,neutral,negative
444,CNN,Express Scripts stock plunges on report that Carl Icahn wants to block Cigna merger https://t.co/XI40VUWtAR https://t.co/lb5clKVMoM,2018-08-02 03:46:05+00:00,-0.4404,0.0,0.838,0.162
445,The New York Times,There were no signs of foul play when a pregnant bottlenose dolphin washed up in Mississippi. Then they found the b… https://t.co/7HyyWyj0PY,2018-08-02 03:47:05+00:00,0.0516,0.102,0.805,0.093
446,CNN,This app works like Tinder -- for female friendships https://t.co/1vaxnvfoiA https://t.co/YqsnZVwTKV,2018-08-02 03:50:05+00:00,0.6249,0.362,0.638,0.0
447,CNN,"RT @CNNTonight: ""I have to tell you I think it extraordinarily unlikely the President will ever sit down for an interview with Bob Mueller'…",2018-08-02 03:50:20+00:00,0.0,0.0,1.0,0.0
448,Fox News,"""Soon, we will know their names and we will tell their stories of courage.""

@VP Pence hails 'tangible progress' wi… https://t.co/L7oUiXtBBG",2018-08-02 03:52:19+00:00,0.4215,0.123,0.877,0.0
449,CNN,"""Today, our boys are coming home.""

US Vice President Mike Pence greeted 55 flag-draped cases of what are believed… https://t.co/SCkrlmnY6l",2018-08-02 03:57:37+00:00,0.2732,0.1,0.9,0.0
450,Fox News,"INCREDIBLE: This pizza delivery guy stunned a family when he asked to play their piano. Little did they know, 18-ye… https://t.co/uBZN2lDbxe",2018-08-02 04:01:00+00:00,0.25,0.11,0.826,0.064
451,CNN,"Think it's hot where you are? Think again.

It's probably nowhere near the new tentative world's record for hottest… https://t.co/593bWGU0gd",2018-08-02 04:01:05+00:00,0.0,0.0,1.0,0.0
452,The New York Times,Autoplay videos are not going away. Here’s how to fight them. https://t.co/LV6mLdwVbN,2018-08-02 04:02:02+00:00,-0.3818,0.0,0.809,0.191
453,CNN,What Trump is doing to America is not normal | By Trump biographer Michael D'Antonio via @CNNOpinion… https://t.co/axyzcpAqWd,2018-08-02 04:02:03+00:00,0.0,0.0,1.0,0.0
454,CNN,A multi-state salmonella outbreak linked to pasta salad sold by Midwestern grocery store chain Hy-Vee has sickened… https://t.co/H5mHSHBEik,2018-08-02 04:04:06+00:00,0.0,0.0,1.0,0.0
455,The New York Times,Lawyers in Sandy Hook Lawsuit Spar Over Meaning of an Online Broadcast https://t.co/adZ06Ovr08,2018-08-02 04:06:12+00:00,-0.2263,0.0,0.863,0.137
456,Fox News,"Phil, the homeless man who got a job at McDonald's with a Florida police officer's help, is ""doing great"" since he… https://t.co/MDxaUyWD54",2018-08-02 04:08:00+00:00,0.7783,0.274,0.726,0.0
457,CNN,Organizers of the 2018 African Senior Athletics Championships being held in Nigeria have come under fire over poor… https://t.co/J7QLqdolyZ,2018-08-02 04:11:07+00:00,0.2023,0.142,0.752,0.106
458,Fox News,"Mollie Tibbetts' boyfriend, brothers, father urge witnesses to 'come forward' in exclusive interviews… https://t.co/HQ4tHeDoNu",2018-08-02 04:15:00+00:00,0.128,0.103,0.897,0.0
459,CNN,"Before Azerbaijan was famous for oil, it was a land of silk and spices. Take a look around: https://t.co/H8w5HGbDfR https://t.co/8C72E6746N",2018-08-02 04:16:00+00:00,0.0,0.0,1.0,0.0
460,Fox News,Possible gunman at California hospital; police on scene https://t.co/irJGvteI1C,2018-08-02 04:17:35+00:00,0.0,0.0,1.0,0.0
461,CNN,Three alleged members of an international hacking group have been arrested for cybercrimes targeting over 100 retai… https://t.co/InAMtcAadg,2018-08-02 04:18:09+00:00,-0.4767,0.0,0.846,0.154
462,The New York Times,RT @carlzimmer: I asked scientists about Trump’s pick for White House science advisor. Consensus:  👍🏻 https://t.co/inhGJpQTWp,2018-08-02 04:22:00+00:00,0.0,0.0,1.0,0.0
463,Fox News,Painting of Trump team 'Crossing the Swamp' touches off social media frenzy https://t.co/mNdVGXOCYE,2018-08-02 04:23:00+00:00,-0.3182,0.0,0.839,0.161
464,CNN,CNN Exclusive: The TSA is considering eliminating passenger screening at smaller airports https://t.co/LWJ3uicd9N https://t.co/AsCq8d3MN3,2018-08-02 04:25:08+00:00,0.128,0.103,0.897,0.0
465,Fox News,".@JesseBWatters: ""Right now, Maxine Waters is the face of the Democratic Party, and that's frightening."" #TheFive https://t.co/ytO8sA51tu",2018-08-02 04:30:00+00:00,0.4019,0.144,0.856,0.0
466,CNN,"A top consultant and spokesman for Corey Stewart, the Republican nominee for US Senate in Virginia, has used the te… https://t.co/RqJRHQgoX8",2018-08-02 04:32:01+00:00,0.2023,0.087,0.913,0.0
467,Fox News,U.S. soldiers salute during a repatriation ceremony for the remains of U.S. soldiers who were killed in the Korean… https://t.co/aDtYMui6UH,2018-08-02 04:38:00+00:00,-0.6705,0.0,0.8,0.2
468,CNN,"Her face has appeared in McDonald's ads in China, India and South Korea, on a French dating website and in a promot… https://t.co/ByXIeJDkwN",2018-08-02 04:39:02+00:00,0.0,0.0,1.0,0.0
469,The New York Times,RT @EnnisNYT: “The baby wearing a ‘CNN Sucks!’ pin pretty much summed it up.” @grynbaum on anti-press sentiment increasing as mid-term seas…,2018-08-02 04:41:04+00:00,0.5411,0.149,0.851,0.0
470,Fox News,".@dbongino on Manafort trial: ""Paul Manafort is guilty of something, he's guilty of helping @realDonaldTrump win an… https://t.co/BD763aIKo2",2018-08-02 04:45:00+00:00,0.1027,0.234,0.547,0.219
471,CNN,"Back in the early 1900s, pink was generally considered to be a masculine shade. Here's a quick history of one of ou… https://t.co/NQl1Da4X4d",2018-08-02 04:46:00+00:00,0.0,0.0,1.0,0.0
472,CNN,Tesla just reported that it lost more than $717 million in the second quarter -- the biggest quarterly loss in its… https://t.co/dPqRFVXio2,2018-08-02 04:46:06+00:00,-0.5574,0.0,0.813,0.187
473,Fox News,"""How awesome is that!"" A man in Texas captured this photo of a cloud that bears a striking resemblance to an angel… https://t.co/AgMwcO9ruO",2018-08-02 04:53:00+00:00,0.6588,0.188,0.812,0.0
474,CNN,"At 93, Malaysian Prime Minister Mahathir Mohamad is the oldest leader in the world. Here's his advice on staying ph… https://t.co/zhQ3AticCk",2018-08-02 04:59:44+00:00,0.0,0.0,1.0,0.0
475,Fox News,Pittsburgh dad worked three jobs to surprise teen daughter with 'dream' dress https://t.co/GJNUiKkFAc https://t.co/syV73IGMrH,2018-08-02 05:00:00+00:00,0.2732,0.139,0.861,0.0
476,CNN,Papa John's hires Ari Emanuel's ad agency to get past the N-word controversy https://t.co/J2w2XMLVCz https://t.co/Wsm2jRQuVa,2018-08-02 05:01:02+00:00,0.0,0.0,1.0,0.0
477,The New York Times,"Facebook's head of security, Alex Stamos, plans to start a new role at Stanford University in September https://t.co/OlJU0ZPOi7",2018-08-02 05:02:02+00:00,0.34,0.13,0.87,0.0
478,CNN,A man whose mother died during surgery 20 years ago is the suspect in the fatal shooting of a prominent Houston car… https://t.co/tL6hj8D2PL,2018-08-02 05:03:04+00:00,-0.7906,0.08,0.594,0.325
479,Fox News,"Flames consume a home as the River Fire tears through Lakeport, California. https://t.co/2huUXWGS7r",2018-08-02 05:07:00+00:00,-0.5106,0.0,0.699,0.301
480,CNN,Justice Ginsburg: The 'liberal lion' we need right now | By Brenda Feigen via @CNNOpinion https://t.co/8pmZ2UYXY2 https://t.co/tGjfaRjQqH,2018-08-02 05:10:04+00:00,0.5267,0.185,0.815,0.0
481,Fox News,".@VP Pence: ""Some have called the Korean War 'The Forgotten War,' but today we prove these heroes were never forgot… https://t.co/uZzPH70NLF",2018-08-02 05:15:00+00:00,0.3716,0.169,0.683,0.148
482,CNN,"When he noticed a teen with autism was interested in what he was doing, this grocery store worker let him help stoc… https://t.co/Aezg4v1z71",2018-08-02 05:16:00+00:00,0.6597,0.213,0.787,0.0
483,CNN,Two women were found unresponsive in a car along with the likely culprit -- four coolers of dry ice -- Friday morni… https://t.co/akRtFQOSxj,2018-08-02 05:17:06+00:00,0.0,0.0,1.0,0.0
484,Fox News,Feinstein was 'mortified' by @FBI allegation that staffer was spy for China: report https://t.co/1afQGqIwqV,2018-08-02 05:23:00+00:00,0.0,0.0,1.0,0.0
485,CNN,New cluster of Ebola virus cases detected in the Democratic Republic of Congo a week after the government declared… https://t.co/AyuizNxHwE,2018-08-02 05:24:04+00:00,0.0,0.0,1.0,0.0
486,Fox News,".@PressSec: “At the president’s direction, the Department of Treasury is sanctioning Turkey’s Minister of Justice a… https://t.co/EFjnsV2WpF",2018-08-02 05:30:00+00:00,0.6369,0.257,0.743,0.0
487,CNN,"House Speaker Paul Ryan finds out that he's part Jewish on PBS' show ""Finding Your Roots"" https://t.co/rYKLyfabQy https://t.co/GX1PJtTr9J",2018-08-02 05:32:03+00:00,0.0,0.0,1.0,0.0
488,The New York Times,"RT @nytopinion: In Australia, it took one mass shooting in Port Arthur in 1996, where 35 people were killed, for the country to actually do…",2018-08-02 05:32:03+00:00,-0.6705,0.0,0.842,0.158
489,Fox News,"On @AmericaNewsroom​, @SteveHiltonx pushed back on those accusing President Donald J. Trump​ of starting a trade wa… https://t.co/DWXbzu5yT8",2018-08-02 05:38:00+00:00,-0.1779,0.0,0.904,0.096
490,CNN,"A Nazi flag was spotted flying in a public park in Laramie, Wyoming https://t.co/vwKzfg3ZJX https://t.co/6TXWtJ4mDm",2018-08-02 05:39:06+00:00,0.0,0.0,1.0,0.0
491,Fox News,"“Talk about a stand up young man!!!!”

A grocery store worker in Louisiana is receiving widespread praise for the k… https://t.co/IWQkXVQE08",2018-08-02 05:45:00+00:00,0.6973,0.209,0.791,0.0
492,CNN,“I lead a very moderate life. I don’t do anything in excess. I don’t eat food until I get fat and that kind of thin… https://t.co/RndKdHfpXE,2018-08-02 05:46:00+00:00,0.0,0.0,1.0,0.0
493,CNN,A woman says a supermarket called police on her while she was helping a homeless man https://t.co/ycKBFCSnZK https://t.co/fZOEvEPwJ3,2018-08-02 05:46:03+00:00,0.296,0.136,0.864,0.0
494,CNN,This Chinese photographer is challenging the stereotypes of girlhood  https://t.co/VsY94Ql7Ya,2018-08-02 05:52:45+00:00,0.1531,0.151,0.849,0.0
495,Fox News,Fresno State professor blames newspaper's 'biased' reporting for 'inhumane and cruel' hate mail https://t.co/2ijvfEYtXM,2018-08-02 05:53:00+00:00,-0.8807,0.0,0.519,0.481
496,CNN,White House press secretary Sarah Sanders falsely blamed journalists for thwarting US spying on Osama bin Laden jus… https://t.co/8uRzoDVyLi,2018-08-02 05:53:04+00:00,-0.5859,0.0,0.78,0.22
497,Fox News,".@AlanDersh: ""Why do we need a special counsel? The cases don't involve Russia for the most part."" @IngrahamAngle https://t.co/Kx0mwA99vH",2018-08-02 06:00:00+00:00,0.4019,0.137,0.863,0.0
498,CNN,"LAPD officers had gone 13 years without killing a hostage or bystander while confronting armed suspects.

In the la… https://t.co/THMKtndY4G",2018-08-02 06:00:05+00:00,0.1321,0.15,0.68,0.17
499,The New York Times,Just the name Kashmir conjures a set of opposing images. It is a staggeringly beautiful place that lives up to all… https://t.co/fUUrGbpB0b,2018-08-02 06:02:02+00:00,0.5994,0.17,0.83,0.0
